2021-мар.-04 20:25:33 [main] 55   evel c.d.m.MusicServiceApplication                       -  Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 576 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 23:21:30 [INFO]  [main]  o.s.b.w.e.t.TomcatWebServer                        - Tomcat started on port(s): 8680 (http) with context path '' 
2021-03-04 23:21:30 [INFO]  [main]  c.d.m.MusicServiceApplication                      - Started MusicServiceApplication in 3.028 seconds (JVM running for 5.694) 
2021-03-04 23:22:12 [INFO]  [http-nio-8680-exec-1]  o.a.c.c.C.[.[.[/]                                  - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2021-03-04 23:22:12 [INFO]  [http-nio-8680-exec-1]  o.s.w.s.DispatcherServlet                          - Initializing Servlet 'dispatcherServlet' 
2021-03-04 23:22:12 [INFO]  [http-nio-8680-exec-1]  o.s.w.s.DispatcherServlet                          - Completed initialization in 1 ms 
2021-03-04 23:22:42 [ERROR]  [http-nio-8680-exec-2]  c.d.m.p.JsonParser                                 - No such album found 
2021-03-04 23:25:16 [INFO]  [main]  c.d.m.MusicServiceApplication                      - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 1528 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 23:25:16 [DEBUG]  [main]  c.d.m.MusicServiceApplication                      - Running with Spring Boot v2.4.2, Spring v5.3.3 
2021-03-04 23:25:16 [INFO]  [main]  c.d.m.MusicServiceApplication                      - No active profile set, falling back to default profiles: default 
2021-03-04 23:25:16 [DEBUG]  [main]  o.s.b.SpringApplication                            - Loading source class com.denysenko.musicservice.MusicServiceApplication 
2021-03-04 23:25:16 [DEBUG]  [main]  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@505a9d7c 
2021-03-04 23:25:17 [DEBUG]  [main]  o.s.b.f.s.DefaultListableBeanFactory               - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' 
2021-03-04 23:25:17 [DEBUG]  [main]  o.s.b.f.s.DefaultListableBeanFactory               - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory' 
2021-03-04 23:25:17 [DEBUG]  [main]  o.s.c.a.ClassPathBeanDefinitionScanner             - Identified candidate component class: file [B:\Lessons\NC_2\MusicService\target\classes\com\denysenko\musicservice\FileWriter.class] 
